Timestamp,Milliseconds,X,Y,Z
2021-03-04 00:42:39,3691,-4.416916,8.236588,-0.0064697266
2021-03-04 00:42:39,3702,-4.200241,8.18631,0.2305603
2021-03-04 00:42:39,3712,-4.7401276,8.254547,0.35266113
2021-03-04 00:42:39,3722,-4.212204,8.347916,0.38378906
2021-03-04 00:42:39,3731,-3.9680023,8.460449,0.23535156
2021-03-04 00:42:39,3741,-3.5957031,8.608887,-0.012451172
2021-03-04 00:42:39,3751,-3.6399994,8.534668,-0.0064697266
2021-03-04 00:42:39,3762,-3.7142181,8.5837555,0.14796448
2021-03-04 00:42:39,3771,-3.3239594,8.7022705,0.44363403
2021-03-04 00:42:39,3782,-3.1827087,8.881836,-0.129776
2021-03-04 00:42:39,3791,-2.7014618,8.966827,-0.3368683
2021-03-04 00:42:40,3801,-3.3467102,9.401367,-1.1772308
2021-03-04 00:42:40,3812,-3.1575623,9.211029,-1.283783
2021-03-04 00:42:40,3821,-2.6080933,9.366653,-1.1844177
2021-03-04 00:42:40,3831,-3.025879,9.305603,-1.1544952
2021-03-04 00:42:40,3842,-3.5095062,9.185898,-1.0970306
2021-03-04 00:42:40,3852,-3.0282745,9.200256,-0.6756439
2021-03-04 00:42:40,3861,-2.7038574,9.359467,-0.6732483
2021-03-04 00:42:40,3871,-2.3052216,9.396576,-1.13414
2021-03-04 00:42:40,3882,-2.5374603,9.318771,-1.1664581
2021-03-04 00:42:40,3891,-2.8271637,9.111679,-0.91625977
2021-03-04 00:42:40,3901,-3.5131073,8.924927,-0.7307129
2021-03-04 00:42:40,3912,-4.0913086,8.610092,-0.55952454
2021-03-04 00:42:40,3921,-3.8614655,8.540649,-0.5463562
2021-03-04 00:42:40,3932,-4.607254,8.417358,-0.38235474
2021-03-04 00:42:40,3941,-4.2541046,8.5215,-0.0435791
2021-03-04 00:42:40,3952,-3.8327332,8.723816,0.13717651
2021-03-04 00:42:40,3961,-3.9249115,8.832748,0.028244019
2021-03-04 00:42:40,3972,-4.485153,9.400177,-1.4585571
2021-03-04 00:42:40,3981,-5.291992,9.644379,-1.8631744
2021-03-04 00:42:40,3991,-7.125946,9.837112,-1.3951111
2021-03-04 00:42:40,4002,-7.6047974,9.864655,-1.0431519
2021-03-04 00:42:40,4011,-10.251587,9.972382,-0.14653015
2021-03-04 00:42:40,4021,-10.953079,10.251312,0.36582947
2021-03-04 00:42:40,4032,-12.056808,10.299194,0.77523804
2021-03-04 00:42:40,4041,-13.022873,9.795212,1.8622131
2021-03-04 00:42:40,4052,-15.296173,9.450455,3.2975311
2021-03-04 00:42:40,4061,-17.339615,9.458832,3.8613586
2021-03-04 00:42:40,4072,-19.164001,8.551422,3.6997528
2021-03-04 00:42:40,4081,-21.880219,6.7809143,2.4200592
2021-03-04 00:42:40,4092,-23.78601,5.1923676,-1.9349976
2021-03-04 00:42:40,4101,-26.656647,2.9477997,-9.724533
2021-03-04 00:42:40,4112,-31.127823,0.7654877,-20.850388
2021-03-04 00:42:40,4121,-35.154877,0.12384033,-27.866592
